msx-conf  is child-thread used by Other
msx-conf  is main-thread used by DataNode
msx-conf  is main-thread used by NameNode
msx-conf  is main-thread used by Other
msx-conf dfs.datanode.directoryscan.threads is child-thread used by DataNode
msx-conf dfs.datanode.directoryscan.throttle.limit.ms.per.sec is child-thread used by DataNode
msx-conf dfs.datanode.drop.cache.behind.reads is main-thread used by DataNode
msx-conf dfs.datanode.drop.cache.behind.writes is main-thread used by DataNode
msx-conf dfs.datanode.du.reserved is child-thread used by DataNode
msx-conf dfs.datanode.du.reserved.disk is child-thread used by DataNode
msx-conf dfs.datanode.duplicate.replica.deletion is child-thread used by DataNode
msx-conf dfs.datanode.failed.volumes.tolerated is main-thread used by DataNode
msx-conf dfs.datanode.fsdataset.factory is child-thread used by DataNode
msx-conf dfs.datanode.fsdataset.volume.choosing.policy is child-thread used by DataNode
msx-conf dfs.datanode.fsdatasetcache.max.threads.per.volume is child-thread used by DataNode
msx-conf dfs.datanode.handler.count is main-thread used by DataNode
msx-conf dfs.datanode.hdfs-blocks-metadata.enabled is main-thread used by DataNode
msx-conf dfs.datanode.hdfs-blocks-metadata.enabled is main-thread used by Other
msx-conf dfs.datanode.hostname is main-thread used by DataNode
msx-conf dfs.datanode.http.address is main-thread used by DataNode
msx-conf dfs.datanode.http.address is main-thread used by NameNode
msx-conf dfs.datanode.http.internal-proxy.port is main-thread used by DataNode
msx-conf dfs.datanode.https.address is main-thread used by NameNode
msx-conf dfs.datanode.ipc.address is main-thread used by DataNode
msx-conf dfs.datanode.ipc.address is main-thread used by NameNode
msx-conf dfs.datanode.lifeline.interval.seconds is main-thread used by DataNode
msx-conf dfs.datanode.max.locked.memory is main-thread used by DataNode
msx-conf dfs.datanode.max.transfer.threads is main-thread used by DataNode
msx-conf dfs.datanode.metrics.logger.period.seconds is main-thread used by DataNode
msx-conf dfs.datanode.min.supported.namenode.version is main-thread used by DataNode
msx-conf dfs.datanode.network.counts.cache.max.size is main-thread used by DataNode
msx-conf dfs.datanode.non.local.lazy.persist is main-thread used by DataNode
msx-conf dfs.datanode.oob.timeout-ms is main-thread used by DataNode
msx-conf dfs.datanode.parallel.volumes.load.threads.num is child-thread used by DataNode
msx-conf dfs.datanode.plugins is main-thread used by DataNode
msx-conf dfs.datanode.ram.disk.replica.tracker is child-thread used by DataNode
msx-conf dfs.datanode.readahead.bytes is main-thread used by DataNode
msx-conf dfs.datanode.restart.replica.expiration is main-thread used by DataNode
msx-conf dfs.datanode.scan.period.hours is main-thread used by DataNode
msx-conf dfs.datanode.shared.file.descriptor.paths is main-thread used by DataNode
msx-conf dfs.datanode.slow.io.warning.threshold.ms is main-thread used by DataNode
msx-conf dfs.datanode.socket.reuse.keepalive is main-thread used by DataNode
msx-conf dfs.datanode.socket.write.timeout is main-thread used by DataNode
msx-conf dfs.datanode.socket.write.timeout is main-thread used by Other
msx-conf dfs.datanode.startup is child-thread used by DataNode
msx-conf dfs.datanode.sync.behind.writes is main-thread used by DataNode
msx-conf dfs.datanode.sync.behind.writes.in.background is main-thread used by DataNode
msx-conf dfs.datanode.synconclose is main-thread used by DataNode
msx-conf dfs.datanode.transfer.socket.recv.buffer.size is main-thread used by DataNode
msx-conf dfs.datanode.transfer.socket.send.buffer.size is main-thread used by DataNode
msx-conf dfs.datanode.transferTo.allowed is main-thread used by DataNode
msx-conf dfs.datanode.use.datanode.hostname is main-thread used by DataNode
msx-conf dfs.datanode.xceiver.stop.timeout.millis is main-thread used by DataNode
msx-conf dfs.domain.socket.path is main-thread used by Other
msx-conf dfs.encrypt.data.transfer is main-thread used by DataNode
msx-conf dfs.encrypt.data.transfer is main-thread used by NameNode
msx-conf dfs.encrypt.data.transfer.algorithm is main-thread used by DataNode
msx-conf dfs.ha.allow.stale.reads is main-thread used by NameNode
msx-conf dfs.ha.namenode.id is main-thread used by NameNode
msx-conf dfs.ha.namenodes is main-thread used by DataNode
msx-conf dfs.ha.namenodes is main-thread used by NameNode
msx-conf dfs.ha.standby.checkpoints is main-thread used by NameNode
msx-conf dfs.heartbeat.interval is main-thread used by DataNode
msx-conf dfs.heartbeat.interval is main-thread used by NameNode
msx-conf dfs.hosts is main-thread used by NameNode
msx-conf dfs.hosts.exclude is main-thread used by NameNode
msx-conf dfs.http.policy is main-thread used by DataNode
msx-conf dfs.http.policy is main-thread used by NameNode
msx-conf dfs.image.compress is child-thread used by NameNode
msx-conf dfs.internal.nameservices is main-thread used by DataNode
msx-conf dfs.lock.suppress.warning.interval is child-thread used by DataNode
msx-conf dfs.lock.suppress.warning.interval is main-thread used by NameNode
msx-conf dfs.ls.limit is main-thread used by NameNode
msx-conf dfs.metrics.percentiles.intervals is main-thread used by DataNode
msx-conf dfs.metrics.percentiles.intervals is main-thread used by NameNode
msx-conf dfs.metrics.session-id is main-thread used by DataNode
msx-conf dfs.metrics.session-id is main-thread used by NameNode
msx-conf dfs.namenode.accesstime.precision is main-thread used by NameNode
msx-conf dfs.namenode.acls.enabled is main-thread used by NameNode
msx-conf dfs.namenode.audit.log.async is main-thread used by NameNode
msx-conf dfs.namenode.audit.log.debug.cmdlist is main-thread used by NameNode
msx-conf dfs.namenode.audit.log.token.tracking.id is main-thread used by NameNode
msx-conf dfs.namenode.audit.loggers is main-thread used by NameNode
msx-conf dfs.namenode.avoid.read.stale.datanode is main-thread used by NameNode
msx-conf dfs.namenode.avoid.write.stale.datanode is main-thread used by NameNode
msx-conf dfs.namenode.block-placement-policy.default.prefer-local-node is main-thread used by NameNode
msx-conf dfs.namenode.blocks.per.postponedblocks.rescan is main-thread used by NameNode
msx-conf dfs.namenode.checkpoint.dir is main-thread used by Other
msx-conf dfs.namenode.checkpoint.period is main-thread used by NameNode
msx-conf dfs.namenode.checkpoint.txns is main-thread used by NameNode
msx-conf dfs.namenode.datanode.registration.ip-hostname-check is main-thread used by NameNode
msx-conf dfs.namenode.decommission.blocks.per.interval is main-thread used by NameNode
msx-conf dfs.namenode.decommission.interval is main-thread used by NameNode
msx-conf dfs.namenode.decommission.interval.testing is main-thread used by Other
msx-conf dfs.namenode.decommission.max.concurrent.tracked.nodes is main-thread used by NameNode
msx-conf dfs.namenode.decommission.nodes.per.interval is main-thread used by NameNode
msx-conf dfs.namenode.delegation.key.update-interval is main-thread used by NameNode
msx-conf dfs.namenode.delegation.token.always-use is main-thread used by NameNode
msx-conf dfs.namenode.delegation.token.max-lifetime is main-thread used by NameNode
msx-conf dfs.namenode.delegation.token.renew-interval is main-thread used by NameNode
msx-conf dfs.namenode.edekcacheloader.initial.delay.ms is main-thread used by NameNode
msx-conf dfs.namenode.edekcacheloader.interval.ms is main-thread used by NameNode
msx-conf dfs.namenode.edit.log.autoroll.check.interval.ms is main-thread used by NameNode
msx-conf dfs.namenode.edit.log.autoroll.multiplier.threshold is main-thread used by NameNode
msx-conf dfs.namenode.edits.asynclogging is main-thread used by NameNode
msx-conf dfs.namenode.edits.dir is main-thread used by NameNode
msx-conf dfs.namenode.edits.dir.minimum is main-thread used by NameNode
msx-conf dfs.namenode.edits.dir.required is main-thread used by NameNode
msx-conf dfs.namenode.edits.noeditlogchannelflush is main-thread used by NameNode
msx-conf dfs.namenode.enable.retrycache is main-thread used by NameNode
msx-conf dfs.namenode.file.close.num-committed-allowed is main-thread used by NameNode
msx-conf dfs.namenode.fs-limits.max-blocks-per-file is main-thread used by NameNode
msx-conf dfs.namenode.fs-limits.max-component-length is main-thread used by NameNode
msx-conf dfs.namenode.fs-limits.max-directory-items is main-thread used by NameNode
msx-conf dfs.namenode.fs-limits.max-xattr-size is main-thread used by NameNode
msx-conf dfs.namenode.fs-limits.max-xattrs-per-inode is main-thread used by NameNode
msx-conf dfs.namenode.fs-limits.min-block-size is main-thread used by NameNode
msx-conf dfs.namenode.fslock.fair is main-thread used by NameNode
msx-conf dfs.namenode.full.block.report.lease.length.ms is main-thread used by NameNode
msx-conf dfs.namenode.handler.count is main-thread used by NameNode
msx-conf dfs.namenode.heartbeat.recheck-interval is main-thread used by NameNode
msx-conf dfs.namenode.hosts.provider.classname is main-thread used by NameNode
msx-conf dfs.namenode.http-address is main-thread used by NameNode
msx-conf dfs.namenode.http-address is main-thread used by Other
msx-conf dfs.namenode.http-bind-host is main-thread used by NameNode
msx-conf dfs.namenode.https-address is main-thread used by NameNode
msx-conf dfs.namenode.https-address is main-thread used by Other
msx-conf dfs.namenode.https-bind-host is main-thread used by NameNode
msx-conf dfs.namenode.inode.attributes.provider.class is main-thread used by NameNode
msx-conf dfs.namenode.invalidate.work.pct.per.iteration is main-thread used by NameNode
msx-conf dfs.namenode.keytab.file is main-thread used by NameNode
msx-conf dfs.namenode.lazypersist.file.scrub.interval.sec is main-thread used by NameNode
msx-conf dfs.namenode.lease-recheck-interval-ms is main-thread used by NameNode
msx-conf dfs.namenode.lifeline.rpc-address is main-thread used by DataNode
msx-conf dfs.namenode.lifeline.rpc-address is main-thread used by NameNode
msx-conf dfs.namenode.lifeline.rpc-address is main-thread used by Other
msx-conf dfs.namenode.list.cache.directives.num.responses is main-thread used by NameNode
msx-conf dfs.namenode.list.cache.pools.num.responses is main-thread used by NameNode
msx-conf dfs.namenode.list.encryption.zones.num.responses is main-thread used by NameNode
msx-conf dfs.namenode.list.openfiles.num.responses is main-thread used by NameNode
msx-conf dfs.namenode.lock.detailed-metrics.enabled is main-thread used by NameNode
msx-conf dfs.namenode.max-lock-hold-to-release-lease-ms is main-thread used by NameNode
msx-conf dfs.namenode.max-num-blocks-to-log is main-thread used by DataNode
msx-conf dfs.namenode.max-num-blocks-to-log is main-thread used by NameNode
msx-conf dfs.namenode.max.extra.edits.segments.retained is main-thread used by NameNode
msx-conf dfs.namenode.max.full.block.report.leases is main-thread used by NameNode
msx-conf dfs.namenode.max.objects is main-thread used by NameNode
msx-conf dfs.namenode.max.op.size is main-thread used by NameNode
msx-conf dfs.namenode.metrics.logger.period.seconds is main-thread used by NameNode
msx-conf dfs.namenode.min.supported.datanode.version is main-thread used by NameNode
msx-conf dfs.namenode.name.cache.threshold is main-thread used by NameNode
msx-conf dfs.namenode.name.dir is main-thread used by NameNode
msx-conf dfs.namenode.name.dir.restore is main-thread used by NameNode
msx-conf dfs.namenode.num.checkpoints.retained is main-thread used by NameNode
msx-conf dfs.namenode.num.extra.edits.retained is main-thread used by NameNode
msx-conf dfs.namenode.path.based.cache.block.map.allocation.percent is main-thread used by NameNode
msx-conf dfs.namenode.path.based.cache.refresh.interval.ms is main-thread used by NameNode
msx-conf dfs.namenode.path.based.cache.retry.interval.ms is main-thread used by NameNode
msx-conf dfs.namenode.plugins is main-thread used by NameNode
msx-conf dfs.namenode.quota.init-threads is main-thread used by NameNode
msx-conf dfs.namenode.read-lock-reporting-threshold-ms is main-thread used by NameNode
msx-conf dfs.namenode.reject-unresolved-dn-topology-mapping is main-thread used by NameNode
msx-conf dfs.namenode.replication.considerLoad is main-thread used by NameNode
msx-conf dfs.namenode.replication.considerLoad.factor is main-thread used by NameNode
msx-conf dfs.namenode.replication.interval is main-thread used by NameNode
msx-conf dfs.namenode.replication.max-streams is main-thread used by NameNode
msx-conf dfs.namenode.replication.max-streams-hard-limit is main-thread used by NameNode
msx-conf dfs.namenode.replication.min is main-thread used by NameNode
msx-conf dfs.namenode.replication.pending.timeout-sec is main-thread used by NameNode
msx-conf dfs.namenode.replication.work.multiplier.per.iteration is main-thread used by NameNode
msx-conf dfs.namenode.replqueue.threshold-pct is main-thread used by NameNode
msx-conf dfs.namenode.resource.check.interval is main-thread used by NameNode
msx-conf dfs.namenode.resource.checked.volumes is main-thread used by NameNode
msx-conf dfs.namenode.resource.checked.volumes.minimum is main-thread used by NameNode
msx-conf dfs.namenode.resource.du.reserved is main-thread used by NameNode
msx-conf dfs.namenode.retrycache.expirytime.millis is main-thread used by NameNode
msx-conf dfs.namenode.retrycache.heap.percent is main-thread used by NameNode
msx-conf dfs.namenode.rpc-address is main-thread used by DataNode
msx-conf dfs.namenode.rpc-address is main-thread used by NameNode
msx-conf dfs.namenode.rpc-address is main-thread used by Other
msx-conf dfs.namenode.rpc-bind-host is main-thread used by NameNode
msx-conf dfs.namenode.safemode.extension is main-thread used by NameNode
msx-conf dfs.namenode.safemode.extension.testing is main-thread used by Other
msx-conf dfs.namenode.safemode.min.datanodes is main-thread used by NameNode
msx-conf dfs.namenode.safemode.replication.min is main-thread used by NameNode
msx-conf dfs.namenode.safemode.threshold-pct is main-thread used by NameNode
msx-conf dfs.namenode.servicerpc-address is main-thread used by DataNode
msx-conf dfs.namenode.servicerpc-address is main-thread used by NameNode
msx-conf dfs.namenode.servicerpc-address is main-thread used by Other
msx-conf dfs.namenode.shared.edits.dir is main-thread used by NameNode
msx-conf dfs.namenode.stale.datanode.interval is main-thread used by NameNode
msx-conf dfs.namenode.stale.datanode.minimum.interval is main-thread used by NameNode
msx-conf dfs.namenode.startup is main-thread used by NameNode
msx-conf dfs.namenode.startup.delay.block.deletion.sec is main-thread used by NameNode
msx-conf dfs.namenode.support.allow.format is main-thread used by NameNode
msx-conf dfs.namenode.tolerate.heartbeat.multiplier is main-thread used by NameNode
msx-conf dfs.namenode.top.enabled is main-thread used by NameNode
msx-conf dfs.namenode.top.num.users is main-thread used by NameNode
msx-conf dfs.namenode.top.window.num.buckets is main-thread used by NameNode
msx-conf dfs.namenode.top.windows.minutes is main-thread used by NameNode
msx-conf dfs.namenode.write-lock-reporting-threshold-ms is main-thread used by NameNode
msx-conf dfs.namenode.write.stale.datanode.ratio is main-thread used by NameNode
msx-conf dfs.namenode.xattrs.enabled is main-thread used by NameNode
msx-conf dfs.nameservice.id is main-thread used by NameNode
msx-conf dfs.nameservices is child-thread used by Other
msx-conf dfs.nameservices is main-thread used by DataNode
msx-conf dfs.nameservices is main-thread used by NameNode
msx-conf dfs.nameservices is main-thread used by Other
msx-conf dfs.permissions.enabled is main-thread used by DataNode
msx-conf dfs.permissions.enabled is main-thread used by NameNode
msx-conf dfs.permissions.superusergroup is main-thread used by DataNode
msx-conf dfs.permissions.superusergroup is main-thread used by NameNode
msx-conf dfs.pipeline.ecn is main-thread used by DataNode
msx-conf dfs.quota.by.storage.type.enabled is main-thread used by NameNode
msx-conf dfs.reformat.disabled is main-thread used by NameNode
msx-conf dfs.replication is main-thread used by NameNode
msx-conf dfs.replication is main-thread used by Other
msx-conf dfs.replication.max is main-thread used by NameNode
msx-conf dfs.short.circuit.shared.memory.watcher.interrupt.check.ms is main-thread used by DataNode
msx-conf dfs.short.circuit.shared.memory.watcher.interrupt.check.ms is main-thread used by Other
msx-conf dfs.storage.policy.enabled is main-thread used by NameNode
msx-conf dfs.support.append is child-thread used by DataNode
msx-conf dfs.support.append is main-thread used by NameNode
msx-conf dfs.trustedchannel.resolver.class is main-thread used by DataNode
msx-conf dfs.trustedchannel.resolver.class is main-thread used by Other
msx-conf dfs.umask is child-thread used by Other
msx-conf dfs.umask is main-thread used by Other
msx-conf dfs.user.home.dir.prefix is main-thread used by Other
msx-conf dfs.web.authentication.filter is main-thread used by NameNode
msx-conf dfs.web.authentication.kerberos.keytab is main-thread used by NameNode
msx-conf dfs.web.authentication.kerberos.principal is main-thread used by NameNode
msx-conf dfs.web.authentication.simple.anonymous.allowed is main-thread used by NameNode
msx-conf dfs.web.ugi is main-thread used by DataNode
msx-conf dfs.web.ugi is main-thread used by NameNode
msx-conf dfs.webhdfs.enabled is main-thread used by NameNode
msx-conf dfs.webhdfs.netty.high.watermark is main-thread used by DataNode
msx-conf dfs.webhdfs.netty.low.watermark is main-thread used by DataNode
msx-conf dfs.webhdfs.rest-csrf.enabled is main-thread used by DataNode
msx-conf dfs.webhdfs.rest-csrf.enabled is main-thread used by NameNode
msx-conf dfs.webhdfs.ugi.expire.after.access is main-thread used by DataNode
msx-conf dfs.webhdfs.user.provider.user.pattern is main-thread used by NameNode
msx-conf dfs.xframe.enabled is main-thread used by DataNode
msx-conf dfs.xframe.enabled is main-thread used by NameNode
msx-conf dfs.xframe.value is main-thread used by DataNode
msx-conf dfs.xframe.value is main-thread used by NameNode
msx-conf file.bytes-per-checksum is main-thread used by Other
msx-conf fs.automatic.close is main-thread used by Other
msx-conf fs.client.htrace.sampler.classes is main-thread used by Other
msx-conf fs.client.htrace.span.receiver.classes is main-thread used by Other
msx-conf fs.client.htrace.tracer.id is main-thread used by Other
msx-conf fs.client.resolve.remote.symlinks is main-thread used by Other
msx-conf fs.defaultFS is child-thread used by DataNode
msx-conf fs.defaultFS is child-thread used by Other
msx-conf fs.defaultFS is main-thread used by DataNode
msx-conf fs.defaultFS is main-thread used by NameNode
msx-conf fs.defaultFS is main-thread used by Other
msx-conf fs.df.interval is child-thread used by DataNode
msx-conf fs.df.interval is main-thread used by NameNode
msx-conf fs.du.interval is child-thread used by DataNode
msx-conf fs.file.impl is main-thread used by Other
msx-conf fs.file.impl.disable.cache is child-thread used by DataNode
msx-conf fs.file.impl.disable.cache is child-thread used by Other
msx-conf fs.file.impl.disable.cache is main-thread used by DataNode
msx-conf fs.file.impl.disable.cache is main-thread used by Other
msx-conf fs.getspaceused.classname is child-thread used by DataNode
msx-conf fs.getspaceused.jitterMillis is child-thread used by DataNode
msx-conf fs.hdfs.impl is main-thread used by Other
msx-conf fs.hdfs.impl.disable.cache is child-thread used by Other
msx-conf fs.hdfs.impl.disable.cache is main-thread used by Other
msx-conf fs.local.block.size is main-thread used by DataNode
msx-conf fs.permissions.umask-mode is child-thread used by Other
msx-conf fs.permissions.umask-mode is main-thread used by Other
msx-conf fs.protected.directories is main-thread used by NameNode
msx-conf fs.trash.interval is main-thread used by NameNode
msx-conf hadoop-site.xml is child-thread used by DataNode
msx-conf hadoop-site.xml is child-thread used by Other
msx-conf hadoop-site.xml is main-thread used by Other
msx-conf hadoop.caller.context.enabled is main-thread used by NameNode
msx-conf hadoop.caller.context.max.size is main-thread used by NameNode
msx-conf hadoop.caller.context.signature.max.size is main-thread used by NameNode
msx-conf hadoop.common.configuration.version is main-thread used by DataNode
msx-conf hadoop.configured.node.mapping is main-thread used by NameNode
msx-conf hadoop.hdfs.configuration.version is main-thread used by DataNode
msx-conf hadoop.htrace.sampler.classes is main-thread used by DataNode
msx-conf hadoop.htrace.sampler.classes is main-thread used by NameNode
msx-conf hadoop.htrace.sampler.classes is main-thread used by Other
msx-conf hadoop.htrace.span.receiver.classes is main-thread used by DataNode
msx-conf hadoop.htrace.span.receiver.classes is main-thread used by NameNode
msx-conf hadoop.htrace.span.receiver.classes is main-thread used by Other
msx-conf hadoop.htrace.tracer.id is main-thread used by DataNode
msx-conf hadoop.htrace.tracer.id is main-thread used by NameNode
msx-conf hadoop.htrace.tracer.id is main-thread used by Other
msx-conf hadoop.http.authentication.kerberos.keytab is main-thread used by DataNode
msx-conf hadoop.http.authentication.kerberos.keytab is main-thread used by NameNode
msx-conf hadoop.http.authentication.kerberos.principal is main-thread used by DataNode
msx-conf hadoop.http.authentication.kerberos.principal is main-thread used by NameNode
msx-conf hadoop.http.authentication.signature.secret.file is main-thread used by DataNode
msx-conf hadoop.http.authentication.signature.secret.file is main-thread used by NameNode
msx-conf hadoop.http.authentication.simple.anonymous.allowed is main-thread used by DataNode
msx-conf hadoop.http.authentication.simple.anonymous.allowed is main-thread used by NameNode
msx-conf hadoop.http.authentication.token.validity is main-thread used by DataNode
msx-conf hadoop.http.authentication.token.validity is main-thread used by NameNode
msx-conf hadoop.http.authentication.type is main-thread used by DataNode
msx-conf hadoop.http.authentication.type is main-thread used by NameNode
msx-conf hadoop.http.filter.initializers is main-thread used by DataNode
msx-conf hadoop.http.filter.initializers is main-thread used by NameNode
msx-conf hadoop.http.max.threads is main-thread used by DataNode
msx-conf hadoop.http.max.threads is main-thread used by NameNode
msx-conf hadoop.http.staticuser.user is main-thread used by DataNode
msx-conf hadoop.http.staticuser.user is main-thread used by NameNode
msx-conf hadoop.jetty.logs.serve.aliases is main-thread used by DataNode
msx-conf hadoop.jetty.logs.serve.aliases is main-thread used by NameNode
msx-conf hadoop.kerberos.min.seconds.before.relogin is main-thread used by DataNode
