bind.address OtherComponent 2c338a2ebe77
hadoop.http.authentication.kerberos.keytab ResourceManager /root/hadoop.keytab
hadoop.http.authentication.kerberos.principal ApplicationHistoryServer HTTP/_HOST@LOCALHOST
hadoop.http.authentication.kerberos.principal NodeManager HTTP/_HOST@LOCALHOST
hadoop.http.authentication.kerberos.principal OtherComponent HTTP/_HOST@LOCALHOST
hadoop.http.authentication.kerberos.principal ResourceManager HTTP/_HOST@LOCALHOST
hadoop.http.authentication.signature.secret.file ApplicationHistoryServer /root/hadoop-http-auth-signature-secret
hadoop.http.authentication.signature.secret.file NodeManager /root/hadoop-http-auth-signature-secret
hadoop.http.authentication.signature.secret.file OtherComponent /root/hadoop-http-auth-signature-secret
hadoop.http.authentication.signature.secret.file ResourceManager /root/hadoop-http-auth-signature-secret
hadoop.http.authentication.simple.anonymous.allowed ApplicationHistoryServer true
hadoop.http.authentication.simple.anonymous.allowed NodeManager true
hadoop.http.authentication.simple.anonymous.allowed OtherComponent true
hadoop.http.authentication.simple.anonymous.allowed ResourceManager true
hadoop.http.authentication.token.validity ApplicationHistoryServer 36000
hadoop.http.authentication.token.validity NodeManager 36000
hadoop.http.authentication.token.validity OtherComponent 36000
hadoop.http.authentication.token.validity ResourceManager 36000
hadoop.http.authentication.type ApplicationHistoryServer simple
hadoop.http.authentication.type NodeManager simple
hadoop.http.authentication.type OtherComponent simple
hadoop.http.authentication.type ResourceManager simple
hadoop.http.filter.initializers ApplicationHistoryServer [Ljava.lang.Class;@149c3204
hadoop.http.filter.initializers ApplicationHistoryServer [Ljava.lang.Class;@2287395
hadoop.http.filter.initializers ApplicationHistoryServer [Ljava.lang.String;@1ca3d25b
hadoop.http.filter.initializers ApplicationHistoryServer [Ljava.lang.String;@4e17913b
hadoop.http.filter.initializers ApplicationHistoryServer org.apache.hadoop.http.lib.StaticUserWebFilter
hadoop.http.filter.initializers ApplicationHistoryServer org.apache.hadoop.http.lib.StaticUserWebFilter,org.apache.hadoop.yarn.server.timeline.security.TimelineAuthenticationFilterInitializer
hadoop.http.filter.initializers NodeManager [Ljava.lang.Class;@1c52552f
hadoop.http.filter.initializers NodeManager [Ljava.lang.Class;@6401d0a0
hadoop.http.filter.initializers NodeManager [Ljava.lang.Class;@7c2312fa
hadoop.http.filter.initializers NodeManager [Ljava.lang.Class;@9c93d16
hadoop.http.filter.initializers NodeManager [Ljava.lang.String;@3fcee3d9
hadoop.http.filter.initializers NodeManager [Ljava.lang.String;@671ea6ff
hadoop.http.filter.initializers NodeManager [Ljava.lang.String;@7495699f
hadoop.http.filter.initializers NodeManager [Ljava.lang.String;@7ea08277
hadoop.http.filter.initializers NodeManager org.apache.hadoop.http.lib.StaticUserWebFilter
hadoop.http.filter.initializers NodeManager org.apache.hadoop.http.lib.StaticUserWebFilter,org.apache.hadoop.security.AuthenticationFilterInitializer
hadoop.http.filter.initializers OtherComponent [Ljava.lang.Class;@2e0b7572
hadoop.http.filter.initializers OtherComponent [Ljava.lang.Class;@4013b169
hadoop.http.filter.initializers OtherComponent [Ljava.lang.String;@5963ba10
hadoop.http.filter.initializers OtherComponent [Ljava.lang.String;@6c2ecc00
hadoop.http.filter.initializers OtherComponent org.apache.hadoop.http.lib.StaticUserWebFilter
hadoop.http.filter.initializers ResourceManager [Ljava.lang.Class;@3a71c100
hadoop.http.filter.initializers ResourceManager [Ljava.lang.Class;@3bc4ef12
hadoop.http.filter.initializers ResourceManager [Ljava.lang.Class;@7bfc3126
hadoop.http.filter.initializers ResourceManager [Ljava.lang.Class;@7d247660
hadoop.http.filter.initializers ResourceManager [Ljava.lang.String;@22ee2d0
hadoop.http.filter.initializers ResourceManager [Ljava.lang.String;@29b40b3
hadoop.http.filter.initializers ResourceManager [Ljava.lang.String;@55651434
hadoop.http.filter.initializers ResourceManager [Ljava.lang.String;@61a5b4ae
hadoop.http.filter.initializers ResourceManager org.apache.hadoop.http.lib.StaticUserWebFilter
hadoop.http.filter.initializers ResourceManager org.apache.hadoop.yarn.server.security.http.RMAuthenticationFilterInitializer,org.apache.hadoop.http.lib.StaticUserWebFilter
hadoop.http.idle_timeout.ms ApplicationHistoryServer 10000
hadoop.http.idle_timeout.ms NodeManager 10000
hadoop.http.idle_timeout.ms OtherComponent 10000
hadoop.http.idle_timeout.ms ResourceManager 10000
hadoop.http.logs.enabled ApplicationHistoryServer true
hadoop.http.logs.enabled NodeManager true
hadoop.http.logs.enabled OtherComponent true
hadoop.http.logs.enabled ResourceManager true
hadoop.http.max.request.header.size ApplicationHistoryServer 65536
hadoop.http.max.request.header.size NodeManager 65536
hadoop.http.max.request.header.size OtherComponent 65536
hadoop.http.max.request.header.size ResourceManager 65536
hadoop.http.max.response.header.size ApplicationHistoryServer 65536
hadoop.http.max.response.header.size NodeManager 65536
hadoop.http.max.response.header.size OtherComponent 65536
hadoop.http.max.response.header.size ResourceManager 65536
hadoop.http.max.threads ApplicationHistoryServer -1
hadoop.http.max.threads NodeManager -1
hadoop.http.max.threads OtherComponent -1
hadoop.http.max.threads ResourceManager -1
hadoop.http.selector.count ApplicationHistoryServer -1
hadoop.http.selector.count NodeManager -1
hadoop.http.selector.count OtherComponent -1
hadoop.http.selector.count ResourceManager -1
hadoop.http.socket.backlog.size ApplicationHistoryServer 128
hadoop.http.socket.backlog.size NodeManager 128
hadoop.http.socket.backlog.size OtherComponent 128
hadoop.http.socket.backlog.size ResourceManager 128
hadoop.http.staticuser.user OtherComponent dr.who
hadoop.jetty.logs.serve.aliases ApplicationHistoryServer true
hadoop.jetty.logs.serve.aliases NodeManager true
hadoop.jetty.logs.serve.aliases OtherComponent true
hadoop.jetty.logs.serve.aliases ResourceManager true
hadoop.kerberos.min.seconds.before.relogin NodeManager 60
hadoop.kerberos.min.seconds.before.relogin OtherComponent 60
hadoop.kerberos.min.seconds.before.relogin ResourceManager 60
hadoop.proxyservers OtherComponent [Ljava.lang.String;@2b546384
hadoop.proxyservers ResourceManager [Ljava.lang.String;@2b546384
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@23685ad2
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@2abebb01
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@3704ba51
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@38ee7a9d
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@5426cb36
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@56a9d4f8
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@57497f04
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@6bb4827e
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@76629d82
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@7a2e0858
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@7d0cc890
hadoop.rpc.protection OtherComponent [Ljava.lang.String;@7d6a7289
hadoop.rpc.protection OtherComponent authentication
hadoop.rpc.protection ResourceManager [Ljava.lang.String;@616b241a
hadoop.rpc.protection ResourceManager [Ljava.lang.String;@66223d94
hadoop.rpc.protection ResourceManager authentication
hadoop.rpc.socket.factory.class.default OtherComponent org.apache.hadoop.net.StandardSocketFactory
hadoop.security.auth_to_local.mechanism NodeManager hadoop
hadoop.security.auth_to_local.mechanism OtherComponent hadoop
hadoop.security.auth_to_local.mechanism ResourceManager hadoop
hadoop.security.authentication ApplicationHistoryServer simple
hadoop.security.authentication NodeManager simple
hadoop.security.authentication OtherComponent TOKEN
hadoop.security.authentication OtherComponent simple
hadoop.security.authentication ResourceManager simple
hadoop.security.authorization ApplicationHistoryServer false
hadoop.security.authorization NodeManager false
hadoop.security.authorization OtherComponent false
hadoop.security.authorization ResourceManager false
hadoop.security.dns.log-slow-lookups.enabled OtherComponent false
hadoop.security.dns.log-slow-lookups.threshold.ms OtherComponent 1000
hadoop.security.group.mapping OtherComponent org.apache.hadoop.security.JniBasedUnixGroupsMappingWithFallback
hadoop.security.groups.cache.background.reload OtherComponent false
hadoop.security.groups.cache.background.reload.threads OtherComponent 3
hadoop.security.groups.cache.secs OtherComponent 300
hadoop.security.groups.cache.warn.after.ms OtherComponent 5000
hadoop.security.groups.negative-cache.secs OtherComponent 30
hadoop.security.token.service.use_ip OtherComponent true
hadoop.security.uid.cache.secs OtherComponent 14400
hadoop.service.shutdown.timeout OtherComponent 30
hadoop.service.shutdown.timeout OtherComponent 30s
hadoop.user.group.metrics.percentiles.intervals NodeManager [I@650eab8
hadoop.user.group.metrics.percentiles.intervals NodeManager [I@c017175
hadoop.user.group.metrics.percentiles.intervals NodeManager [Ljava.lang.String;@2b546384
hadoop.user.group.metrics.percentiles.intervals OtherComponent [I@5d740a0f
hadoop.user.group.metrics.percentiles.intervals OtherComponent [Ljava.lang.String;@2b546384
hadoop.user.group.metrics.percentiles.intervals ResourceManager [I@5854a18
hadoop.user.group.metrics.percentiles.intervals ResourceManager [I@5aebe890
hadoop.user.group.metrics.percentiles.intervals ResourceManager [Ljava.lang.String;@2b546384
hadoop.user.group.static.mapping.overrides OtherComponent dr.who=;
hadoop.workaround.non.threadsafe.getpwuid OtherComponent true
hdfs-default.xml OtherComponent jar:file:/root/.m2/repository/org/apache/hadoop/hadoop-hdfs/3.2.1/hadoop-hdfs-3.2.1.jar!/hdfs-default.xml
hdfs-default.xml ResourceManager jar:file:/root/.m2/repository/org/apache/hadoop/hadoop-hdfs/3.2.1/hadoop-hdfs-3.2.1.jar!/hdfs-default.xml
hdfs-site.xml OtherComponent file:/root/hadoop-3.2.1-src/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/target/test-classes/hdfs-site.xml
hdfs-site.xml ResourceManager file:/root/hadoop-3.2.1-src/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/target/test-classes/hdfs-site.xml
io.file.buffer.size OtherComponent 4096
io.file.buffer.size ResourceManager 4096
ipc.0.backoff.enable ApplicationHistoryServer false
ipc.0.backoff.enable NodeManager false
ipc.0.backoff.enable OtherComponent false
ipc.0.backoff.enable ResourceManager false
ipc.0.faircallqueue.priority-levels ApplicationHistoryServer 0
ipc.0.faircallqueue.priority-levels NodeManager 0
ipc.0.faircallqueue.priority-levels OtherComponent 0
ipc.0.faircallqueue.priority-levels ResourceManager 0
ipc.0.scheduler.priority.levels ApplicationHistoryServer 4
ipc.0.scheduler.priority.levels NodeManager 4
ipc.0.scheduler.priority.levels OtherComponent 4
ipc.0.scheduler.priority.levels ResourceManager 4
ipc.client.async.calls.max OtherComponent 100
ipc.client.bind.wildcard.addr OtherComponent false
ipc.client.connect.max.retries OtherComponent 0
ipc.client.connect.max.retries OtherComponent 10
ipc.client.connect.max.retries OtherComponent 3
ipc.client.connect.max.retries.on.sasl OtherComponent 5
ipc.client.connect.max.retries.on.timeouts OtherComponent 0
ipc.client.connect.max.retries.on.timeouts OtherComponent 3
ipc.client.connect.max.retries.on.timeouts OtherComponent 45
ipc.client.connect.retry.interval OtherComponent 1000
ipc.client.connect.timeout OtherComponent 20000
ipc.client.connection.idle-scan-interval.ms ApplicationHistoryServer 10000
ipc.client.connection.idle-scan-interval.ms NodeManager 10000
ipc.client.connection.idle-scan-interval.ms OtherComponent 10000
ipc.client.connection.idle-scan-interval.ms ResourceManager 10000
ipc.client.connection.maxidletime ApplicationHistoryServer 10000
ipc.client.connection.maxidletime NodeManager 10000
ipc.client.connection.maxidletime OtherComponent 10000
ipc.client.connection.maxidletime ResourceManager 10000
ipc.client.fallback-to-simple-auth-allowed OtherComponent false
ipc.client.idlethreshold ApplicationHistoryServer 4000
ipc.client.idlethreshold NodeManager 4000
ipc.client.idlethreshold OtherComponent 4000
ipc.client.idlethreshold ResourceManager 4000
ipc.client.kill.max ApplicationHistoryServer 10
ipc.client.kill.max NodeManager 10
ipc.client.kill.max OtherComponent 10
ipc.client.kill.max ResourceManager 10
ipc.client.low-latency OtherComponent false
ipc.client.ping OtherComponent true
ipc.client.rpc-timeout.ms OtherComponent 0
ipc.client.tcpnodelay OtherComponent true
ipc.maximum.data.length ApplicationHistoryServer 67108864
ipc.maximum.data.length NodeManager 67108864
ipc.maximum.data.length OtherComponent 67108864
ipc.maximum.data.length ResourceManager 67108864
ipc.maximum.response.length OtherComponent 134217728
ipc.ping.interval OtherComponent 60000
ipc.server.handler.queue.size ApplicationHistoryServer 100
ipc.server.handler.queue.size NodeManager 100
ipc.server.handler.queue.size OtherComponent 100
ipc.server.handler.queue.size ResourceManager 100
ipc.server.listen.queue.size ApplicationHistoryServer 128
ipc.server.listen.queue.size NodeManager 128
ipc.server.listen.queue.size OtherComponent 128
ipc.server.listen.queue.size ResourceManager 128
ipc.server.log.slow.rpc ApplicationHistoryServer false
ipc.server.log.slow.rpc NodeManager false
ipc.server.log.slow.rpc OtherComponent false
ipc.server.log.slow.rpc ResourceManager false
ipc.server.max.connections ApplicationHistoryServer 0
ipc.server.max.connections NodeManager 0
ipc.server.max.connections OtherComponent 0
ipc.server.max.connections ResourceManager 0
ipc.server.max.response.size ApplicationHistoryServer 1048576
ipc.server.max.response.size NodeManager 1048576
ipc.server.max.response.size OtherComponent 1048576
ipc.server.max.response.size ResourceManager 1048576
ipc.server.read.connection-queue.size ApplicationHistoryServer 100
ipc.server.read.connection-queue.size NodeManager 100
ipc.server.read.connection-queue.size OtherComponent 100
ipc.server.read.connection-queue.size ResourceManager 100
ipc.server.read.threadpool.size ApplicationHistoryServer 1
ipc.server.read.threadpool.size NodeManager 1
ipc.server.read.threadpool.size OtherComponent 1
ipc.server.read.threadpool.size ResourceManager 1
ipc.server.tcpnodelay ApplicationHistoryServer true
ipc.server.tcpnodelay NodeManager true
ipc.server.tcpnodelay OtherComponent true
ipc.server.tcpnodelay ResourceManager true
jvm.pause.info-threshold.ms ApplicationHistoryServer 1000
jvm.pause.info-threshold.ms NodeManager 1000
jvm.pause.info-threshold.ms OtherComponent 1000
jvm.pause.info-threshold.ms ResourceManager 1000
jvm.pause.warn-threshold.ms ApplicationHistoryServer 10000
jvm.pause.warn-threshold.ms NodeManager 10000
jvm.pause.warn-threshold.ms OtherComponent 10000
jvm.pause.warn-threshold.ms ResourceManager 10000
mapred-default.xml OtherComponent jar:file:/root/.m2/repository/org/apache/hadoop/hadoop-mapreduce-client-core/3.2.1/hadoop-mapreduce-client-core-3.2.1.jar!/mapred-default.xml
mapred-default.xml ResourceManager jar:file:/root/.m2/repository/org/apache/hadoop/hadoop-mapreduce-client-core/3.2.1/hadoop-mapreduce-client-core-3.2.1.jar!/mapred-default.xml
mapred.input.format.class OtherComponent org.apache.hadoop.mapred.TextInputFormat
mapred.mapper.class OtherComponent org.apache.hadoop.mapred.lib.IdentityMapper
mapred.mapper.new-api OtherComponent false
mapred.reducer.class OtherComponent org.apache.hadoop.mapred.lib.IdentityReducer
mapred.reducer.new-api OtherComponent false
mapreduce.admin.user.shell OtherComponent /bin/bash
mapreduce.am.max-attempts OtherComponent 2
mapreduce.app-submission.cross-platform OtherComponent false
mapreduce.application.classpath OtherComponent [Ljava.lang.String;@198536f6
mapreduce.application.classpath OtherComponent [Ljava.lang.String;@42e4e589
mapreduce.application.classpath OtherComponent [Ljava.lang.String;@44b21f9f
mapreduce.application.classpath OtherComponent [Ljava.lang.String;@69923ac3
mapreduce.client.genericoptionsparser.used OtherComponent false
mapreduce.client.libjars.wildcard OtherComponent true
mapreduce.client.submit.file.replication OtherComponent 10
mapreduce.cluster.delegation.key.update-interval JobHistoryServer 86400000
mapreduce.cluster.delegation.token.max-lifetime JobHistoryServer 604800000
mapreduce.cluster.delegation.token.renew-interval JobHistoryServer 86400000
mapreduce.framework.name OtherComponent yarn
mapreduce.input.fileinputformat.input.dir.nonrecursive.ignore.subdirs OtherComponent false
mapreduce.input.fileinputformat.input.dir.recursive OtherComponent false
mapreduce.input.fileinputformat.inputdir OtherComponent file:/root/hadoop-3.2.1-src/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/target/test-dir/input
mapreduce.input.fileinputformat.list-status.num-threads OtherComponent 1
mapreduce.input.fileinputformat.split.minsize OtherComponent 0
mapreduce.job.am-access-disabled OtherComponent false
mapreduce.job.am.strict-locality OtherComponent []
mapreduce.job.cache.archives.sharedcache.uploadpolicies OtherComponent []
mapreduce.job.cache.files.sharedcache.uploadpolicies OtherComponent []
mapreduce.job.cache.limit.max-resources OtherComponent 0
mapreduce.job.cache.limit.max-resources-mb OtherComponent 0
mapreduce.job.cache.limit.max-single-resource-mb OtherComponent 0
mapreduce.job.cache.sharedcache.archives OtherComponent []
mapreduce.job.cache.sharedcache.files OtherComponent []
mapreduce.job.cache.sharedcache.files.addtoclasspath OtherComponent []
mapreduce.job.classloader OtherComponent false
mapreduce.job.classpath.archives OtherComponent []
mapreduce.job.classpath.files OtherComponent []
mapreduce.job.complete.cancel.delegation.tokens OtherComponent true
mapreduce.job.encrypted-intermediate-data OtherComponent false
mapreduce.job.hdfs-servers OtherComponent [Ljava.lang.String;@388c519
mapreduce.job.hdfs-servers OtherComponent [Ljava.lang.String;@5d5c41e5
mapreduce.job.hdfs-servers OtherComponent [Ljava.lang.String;@606f81b5
mapreduce.job.hdfs-servers OtherComponent [Ljava.lang.String;@6a1d3225
mapreduce.job.hdfs-servers OtherComponent file:///
mapreduce.job.maps OtherComponent 2
mapreduce.job.max.map OtherComponent -1
mapreduce.job.max.split.locations OtherComponent 15
mapreduce.job.name OtherComponent test-job-succeed
mapreduce.job.queuename OtherComponent default
mapreduce.job.reduces OtherComponent 1
mapreduce.job.tags OtherComponent []
mapreduce.job.token.tracking.ids.enabled OtherComponent false
mapreduce.job.user.classpath.first OtherComponent false
mapreduce.job.working.dir OtherComponent file:/root/hadoop-3.2.1-src/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient
mapreduce.jobhistory.address JobHistoryServer 2c338a2ebe77:0
mapreduce.jobhistory.address OtherComponent 2c338a2ebe77:0
mapreduce.jobhistory.address OtherComponent 2c338a2ebe77:33902
mapreduce.jobhistory.address OtherComponent 2c338a2ebe77:40621
mapreduce.jobhistory.address ResourceManager 2c338a2ebe77:33902
mapreduce.jobhistory.address ResourceManager 2c338a2ebe77:40621
mapreduce.jobhistory.admin.acl OtherComponent *
mapreduce.jobhistory.admin.address OtherComponent 2c338a2ebe77:0
mapreduce.jobhistory.cleaner.enable OtherComponent true
mapreduce.jobhistory.cleaner.interval-ms OtherComponent 86400000
mapreduce.jobhistory.client.thread-count OtherComponent 10
mapreduce.jobhistory.datestring.cache.size OtherComponent 200000
mapreduce.jobhistory.done-dir OtherComponent /tmp/hadoop-yarn/staging/history/done
mapreduce.jobhistory.done-dir ResourceManager /tmp/hadoop-yarn/staging/history/done
mapreduce.jobhistory.http.policy JobHistoryServer HTTP_ONLY
mapreduce.jobhistory.intermediate-done-dir OtherComponent /tmp/hadoop-yarn/staging/history/done_intermediate
mapreduce.jobhistory.joblist.cache.size OtherComponent 20000
mapreduce.jobhistory.loadedjob.tasks.max OtherComponent -1
mapreduce.jobhistory.loadedjobs.cache.size OtherComponent 5
mapreduce.jobhistory.max-age-ms OtherComponent 604800000
mapreduce.jobhistory.maximum-start-wait-time-millis OtherComponent -1
mapreduce.jobhistory.minicluster.fixed.ports JobHistoryServer false
mapreduce.jobhistory.move.interval-ms OtherComponent 180000
mapreduce.jobhistory.move.thread-count OtherComponent 3
mapreduce.jobhistory.recovery.enable JobHistoryServer false
mapreduce.jobhistory.recovery.enable OtherComponent false
mapreduce.jobhistory.webapp.address OtherComponent 2c338a2ebe77:0
mapreduce.jobhistory.webapp.address OtherComponent 2c338a2ebe77:42303
mapreduce.jobhistory.webapp.address OtherComponent 2c338a2ebe77:43697
mapreduce.jobhistory.webapp.address ResourceManager 2c338a2ebe77:42303
mapreduce.jobhistory.webapp.address ResourceManager 2c338a2ebe77:43697
mapreduce.jobhistory.webapp.rest-csrf.custom-header OtherComponent X-XSRF-Header
mapreduce.jobhistory.webapp.rest-csrf.enabled OtherComponent false
mapreduce.jobhistory.webapp.rest-csrf.methods-to-ignore OtherComponent GET,OPTIONS,HEAD
mapreduce.jobhistory.webapp.xfs-filter.xframe-options OtherComponent SAMEORIGIN
mapreduce.minicluster.control-resource-monitoring ResourceManager false
mapreduce.output.fileoutputformat.outputdir OtherComponent file:/root/hadoop-3.2.1-src/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/target/test-dir/output
mapreduce.shuffle.connection-keep-alive.enable OtherComponent false
mapreduce.shuffle.connection-keep-alive.timeout OtherComponent 5
mapreduce.shuffle.listen.queue.size OtherComponent 128
mapreduce.shuffle.manage.os.cache OtherComponent true
mapreduce.shuffle.mapoutput-info.meta.cache.size OtherComponent 1000
mapreduce.shuffle.max.connections OtherComponent 0
mapreduce.shuffle.max.session-open-files OtherComponent 3
mapreduce.shuffle.max.threads OtherComponent 0
mapreduce.shuffle.port OtherComponent 0
mapreduce.shuffle.readahead.bytes OtherComponent 4194304
mapreduce.shuffle.ssl.enabled OtherComponent false
mapreduce.shuffle.ssl.file.buffer.size OtherComponent 65536
mapreduce.shuffle.transfer.buffer.size OtherComponent 131072
mapreduce.shuffle.transferTo.allowed OtherComponent true
mapreduce.tasktracker.indexcache.mb OtherComponent 10
net.topology.node.switch.mapping.impl ResourceManager org.apache.hadoop.net.ScriptBasedMapping
net.topology.script.number.args ResourceManager 100
rpc.engine.org.apache.hadoop.mapreduce.v2.api.HSClientProtocolPB OtherComponent org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.engine.org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB OtherComponent org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.engine.org.apache.hadoop.security.protocolPB.RefreshUserMappingsProtocolPB OtherComponent org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.engine.org.apache.hadoop.yarn.api.ApplicationClientProtocolPB ResourceManager org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.engine.org.apache.hadoop.yarn.api.ApplicationHistoryProtocolPB ApplicationHistoryServer org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.engine.org.apache.hadoop.yarn.api.ApplicationMasterProtocolPB OtherComponent org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.engine.org.apache.hadoop.yarn.api.ContainerManagementProtocolPB OtherComponent org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.engine.org.apache.hadoop.yarn.server.api.ResourceManagerAdministrationProtocolPB ResourceManager org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.engine.org.apache.hadoop.yarn.server.api.ResourceTrackerPB ResourceManager org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.engine.org.apache.hadoop.yarn.server.nodemanager.api.LocalizationProtocolPB NodeManager org.apache.hadoop.ipc.ProtobufRpcEngine
rpc.metrics.percentiles.intervals ApplicationHistoryServer [I@1dc76fa1
rpc.metrics.percentiles.intervals ApplicationHistoryServer [I@52454457
rpc.metrics.percentiles.intervals ApplicationHistoryServer [Ljava.lang.String;@2b546384
rpc.metrics.percentiles.intervals NodeManager [I@33f98231
rpc.metrics.percentiles.intervals NodeManager [I@3d299393
rpc.metrics.percentiles.intervals NodeManager [Ljava.lang.String;@2b546384
rpc.metrics.percentiles.intervals OtherComponent [I@173f1614
rpc.metrics.percentiles.intervals OtherComponent [I@26d820eb
rpc.metrics.percentiles.intervals OtherComponent [I@28c0b664
rpc.metrics.percentiles.intervals OtherComponent [I@329548d0
rpc.metrics.percentiles.intervals OtherComponent [I@63718b93
rpc.metrics.percentiles.intervals OtherComponent [I@6f825516
rpc.metrics.percentiles.intervals OtherComponent [I@a798728
rpc.metrics.percentiles.intervals OtherComponent [I@b09bfb0
rpc.metrics.percentiles.intervals OtherComponent [Ljava.lang.String;@2b546384
rpc.metrics.percentiles.intervals ResourceManager [I@2a1debfa
rpc.metrics.percentiles.intervals ResourceManager [I@415ef4d8
rpc.metrics.percentiles.intervals ResourceManager [I@49601f82
rpc.metrics.percentiles.intervals ResourceManager [I@626c19cf
rpc.metrics.percentiles.intervals ResourceManager [I@749ab7b4
rpc.metrics.percentiles.intervals ResourceManager [I@7b1e5e55
rpc.metrics.percentiles.intervals ResourceManager [Ljava.lang.String;@2b546384
tmparchives OtherComponent []
tmpfiles OtherComponent []
tmpjars OtherComponent []
yarn-default.xml OtherComponent jar:file:/root/.m2/repository/org/apache/hadoop/hadoop-yarn-common/3.2.1/hadoop-yarn-common-3.2.1.jar!/yarn-default.xml
yarn-default.xml ResourceManager jar:file:/root/.m2/repository/org/apache/hadoop/hadoop-yarn-common/3.2.1/hadoop-yarn-common-3.2.1.jar!/yarn-default.xml
yarn.acl.enable ApplicationHistoryServer false
yarn.acl.enable NodeManager false
yarn.acl.enable OtherComponent false
yarn.acl.enable ResourceManager false
